Cod_ID,UDH_Atlas,NOME_UDH,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1431490200292,1431490200292,Mário Quintana : Condomínio Amizade / Cooperativa Renascer / Rossi Empreendimentos / Residencial Machado,2000,72.28,2.37,18.30,21.33,93.02,79.93,59.95,6.56,9.02,1.80,1.80,6.32,1.02,6.77,0.47,8.01,22.43,14.57,100.69,110.47,66.79,7.36,85.36,89.62,26.29,3.24,16.05,73.33,22.39,14.90,52.37,93.61,89.07,44.28,3.99,11.11,72.66,36.16,52.60,38.06,34.00,18.16,21.65,17.28,16.06,1.74,156.75,279.80,422.95,683.23,976.05,0.48,3.12,5.67,14.76,23.60,37.05,55.38,37.33,4.23,53.02,12.82,26.21,46.98,79.12,11.65,8.27,513.65,108.51,1917.43,220.79,343.80,533.52,1361.64,514.63,40.88,93.92,156.02,0.41,0.83,16.91,10.98,0.00,60.40,0.70,8.60,22.76,2.32,65.32,51.06,5.96,16.50,45.83,22.22,2.41,1.39,30.80,73.67,84.35,93.91,1079.10,0.37,,7.71,49.26,77.64,70.73,79.56,,64.98,40.21,30.56,17.69,18.83,100.00,94.19,41.49,99.49,99.30,1.24,,44.87,83.95,6.39,39.56,20.01,43.13,7.18,68.84,15.46,,0.91,0.70,45.13,3.80,34.43,,126,142,135,97,103,94,91,99,63,40,31,143,39,16,13,8,7,1247,122,143,118,111,108,107,111,100,66,61,35,139,39,31,26,27,45,1389,,22,82,1170,37,222,153,174,151,1821,167,461,164,1654,135,294,143,1360,60,55,58,290,679,173,143,72,985,756,0,2636,2636,2106,285,167,1654,2528,,,,,,120.00,76.86,110.34,93.61,27.83,89.07,86.31,0.381,0.448,0.607,0.424,0.788,0.669
1431490200293,1431490200293,Mário Quintana : Vilas João Goulart / Santana II / Eucaliptos / Mutirão / Chico Mendes / Valneri Antunes / Jardim Leopoldina III,2000,67.52,3.27,28.20,32.77,89.56,71.92,67.62,2.35,8.11,2.32,1.65,8.43,3.43,9.22,5.60,10.99,27.29,21.20,88.05,102.25,41.98,2.22,80.13,86.49,19.78,1.70,8.29,65.52,16.65,5.30,31.69,88.66,83.20,39.74,3.65,8.25,57.91,25.72,41.49,28.63,24.48,7.46,11.93,7.63,6.25,0.30,109.81,183.50,259.93,390.42,581.23,0.40,7.97,11.85,28.38,37.58,59.57,69.69,28.96,5.14,45.53,15.51,31.39,54.47,83.12,7.47,5.87,278.23,71.49,805.80,144.28,220.88,321.14,633.37,279.35,46.64,87.52,144.60,0.28,0.70,15.77,20.43,0.00,51.52,0.56,10.62,22.11,0.45,58.87,53.77,1.52,21.57,31.90,9.19,0.51,0.57,43.49,86.58,95.18,99.40,663.68,0.17,,5.44,45.88,74.51,76.31,83.64,,55.68,68.05,28.89,17.89,15.81,99.44,87.75,52.41,95.91,99.58,2.16,,55.88,91.71,11.34,50.89,34.93,47.52,5.75,70.56,25.21,,1.12,0.42,39.91,52.32,57.99,,594,516,448,384,342,293,341,268,171,127,84,549,46,38,28,12,12,4253,582,456,428,395,354,306,319,266,194,145,90,536,76,43,29,12,26,4257,,53,251,3609,258,776,573,574,693,5277,547,1655,531,4730,512,1108,503,3622,225,261,233,1020,2343,200,456,276,2683,1860,0,8510,8510,6249,972,547,4730,8505,,,,,,108.16,46.44,93.62,88.66,20.69,83.33,78.82,0.286,0.307,0.495,0.3,0.709,0.57
1431490200294,1431490200294,Restinga : Vale do Salso,2000,67.40,3.31,28.50,33.11,89.46,71.70,60.04,4.23,6.76,3.54,2.41,7.69,4.13,8.09,4.92,9.07,38.99,30.91,81.52,99.48,22.51,0.19,73.34,80.46,9.41,0.00,6.48,57.23,13.71,7.23,31.71,83.41,77.30,39.87,7.59,3.99,41.81,16.57,31.30,21.67,18.43,6.79,8.21,6.17,5.49,0.18,97.60,161.05,234.25,390.42,537.80,0.45,11.33,17.28,33.24,44.21,63.87,75.23,33.17,4.27,49.66,13.63,28.22,50.34,80.11,9.73,7.28,271.37,57.93,900.22,127.06,197.94,300.14,673.76,276.06,38.49,80.85,134.71,0.35,0.82,16.61,14.38,0.00,53.23,0.13,14.16,29.21,1.05,50.48,44.79,1.09,23.09,25.41,7.36,0.00,0.90,49.71,88.34,95.60,98.69,640.16,0.21,,11.23,53.82,75.43,73.54,73.65,,27.36,39.30,21.70,17.72,17.55,99.32,74.20,59.91,94.68,98.90,11.53,,62.93,93.52,16.59,60.04,42.70,57.76,5.88,81.34,24.09,,1.26,1.10,39.93,59.40,46.89,,59,40,37,37,44,36,31,30,22,21,10,48,7,5,4,2,3,433,58,37,37,41,48,33,26,32,23,23,12,54,8,9,6,3,7,453,,9,23,404,26,57,40,42,69,592,42,151,43,550,45,109,42,441,23,21,24,100,198,38,37,22,305,228,0,886,886,669,77,42,550,878,,,,,,105.88,31.41,88.50,83.91,10.20,77.24,60.59,0.217,0.242,0.453,0.233,0.707,0.566
1431490200295,1431490200295,Restinga : Restinga Nova / Ignes Fagundes,2000,74.22,1.96,15.10,17.54,94.21,82.93,41.11,6.38,10.11,2.87,2.23,3.48,1.10,3.59,1.21,4.30,21.52,15.32,101.39,110.93,76.58,11.24,87.44,91.27,38.37,6.95,21.24,82.47,31.24,5.98,60.46,95.64,91.98,36.10,5.01,12.83,76.74,45.67,73.30,51.43,45.39,22.18,33.71,25.95,23.80,2.97,226.44,356.26,536.82,794.01,1143.37,0.48,0.94,0.96,9.04,14.61,26.20,37.60,38.43,4.51,53.09,13.39,26.91,46.91,77.36,11.48,7.93,649.74,146.54,2496.67,288.39,439.14,649.81,1724.82,652.43,28.00,102.51,169.07,0.40,3.40,17.61,6.91,0.00,61.67,0.28,8.47,23.21,1.81,70.72,55.00,5.26,13.81,58.42,29.99,2.13,0.91,26.17,68.74,81.35,93.63,1158.41,0.37,,3.98,39.18,86.52,73.40,81.66,,25.23,46.86,23.60,13.83,14.04,99.00,95.49,28.64,99.21,99.89,0.83,,21.64,78.76,4.36,22.11,8.42,31.78,1.37,40.71,8.99,,1.24,0.11,33.38,21.77,33.56,,151,124,192,201,122,118,79,100,118,113,66,117,54,33,19,14,6,1627,127,142,211,167,126,114,108,112,166,131,102,135,79,56,50,30,15,1871,,11,88,1819,60,209,147,167,155,2702,224,771,255,2478,253,547,224,1931,63,61,32,248,681,223,142,120,1467,1089,0,3498,3498,2968,266,224,2478,3498,,,,,,117.35,98.71,112.17,95.64,42.20,92.20,86.73,0.514,0.513,0.667,0.513,0.82,0.707
1431490200296,1431490200296,Restinga : Restinga Nova ( 1ª Unidade ),2000,72.28,2.37,18.30,21.33,93.02,79.93,52.06,6.39,9.02,0.70,2.31,4.89,1.03,5.11,0.97,6.08,22.43,14.57,100.69,110.47,66.79,7.36,85.36,89.62,26.29,3.24,16.05,73.33,22.39,14.90,52.37,93.61,89.07,44.28,3.99,11.11,72.66,36.16,52.60,38.06,34.00,18.16,21.65,17.28,16.06,1.74,156.75,279.80,422.95,683.23,976.05,0.48,3.12,5.67,14.76,23.60,37.05,55.38,37.33,4.23,53.02,12.82,26.21,46.98,79.12,11.65,8.27,513.65,108.51,1917.43,220.79,343.80,533.52,1361.64,514.63,40.88,93.92,156.02,0.41,0.83,16.91,10.98,0.00,60.40,0.70,8.60,22.76,2.32,65.32,51.06,5.96,16.50,45.83,22.22,2.41,1.39,30.80,73.67,84.35,93.91,1079.10,0.37,,7.71,49.26,77.64,70.73,79.56,,64.98,40.21,30.56,17.69,18.83,99.89,94.19,41.49,99.49,99.30,1.24,,44.87,83.95,6.39,39.56,20.01,43.13,7.18,68.84,15.46,,0.91,0.70,45.13,3.80,34.43,,170,183,185,179,156,161,106,91,76,96,69,191,58,48,19,12,8,1808,163,175,181,158,153,151,126,101,112,131,119,176,90,54,46,27,29,1992,,28,106,1787,59,287,218,213,213,2742,216,703,221,2526,217,487,213,2039,61,87,69,351,854,243,175,114,1478,1139,0,3800,3800,3100,358,216,2526,3798,,,,,,120.00,76.86,110.34,93.61,27.83,89.07,86.31,0.381,0.448,0.607,0.424,0.788,0.669
1431490200297,1431490200297,Restinga : Restinga Nova ( 3ª Unidade ) / Distrito Industrial,2000,69.06,2.77,24.70,28.70,90.77,74.60,51.23,5.77,8.60,1.61,1.12,4.36,1.27,4.63,2.37,5.46,36.13,28.80,93.57,102.82,67.78,4.34,81.85,85.72,28.56,1.40,12.34,71.18,22.45,3.80,34.41,88.36,83.83,38.32,4.09,13.54,60.90,33.75,43.81,33.72,31.07,16.47,16.16,14.42,13.96,1.58,146.41,249.14,351.38,550.10,733.50,0.43,3.73,6.19,18.42,29.43,42.16,54.76,31.86,4.74,47.86,14.70,29.70,52.14,79.77,8.67,6.51,395.84,93.79,1261.08,197.22,296.83,444.12,947.26,399.24,33.85,89.27,150.81,0.32,0.48,16.38,12.34,0.00,58.99,0.47,8.96,19.28,0.83,64.65,51.72,7.18,20.52,39.54,19.01,1.25,0.57,35.99,77.05,88.87,98.21,846.99,0.25,,1.55,44.65,77.36,73.17,83.59,,33.87,51.74,20.30,15.23,9.92,99.36,85.00,45.78,98.31,99.47,4.90,,50.85,87.66,11.64,44.22,24.60,41.35,5.71,63.12,13.12,,1.09,0.53,32.45,39.46,29.48,,208,169,184,179,173,153,114,102,101,87,78,184,39,37,19,11,13,1846,180,186,194,178,186,143,141,118,135,118,95,173,74,53,48,26,21,2064,,6,100,1895,77,280,220,202,241,2812,223,734,234,2590,215,512,213,2078,70,83,76,348,850,226,186,111,1526,1155,0,3909,3909,3167,355,223,2590,3906,,,,,,109.69,77.09,101.08,88.36,31.32,84.56,74.55,0.337,0.364,0.547,0.355,0.734,0.627
1431490200298,1431490200298,Chapéu do Sol : Becos Pradinho / Nestlé / Sabino,2000,68.53,2.81,25.90,30.05,90.36,73.69,68.73,3.87,8.70,1.72,2.74,9.86,3.70,10.48,10.43,12.44,27.56,20.51,98.40,112.12,50.22,2.14,87.79,91.21,24.73,1.84,14.45,81.21,26.17,6.72,46.22,93.31,90.63,50.10,8.79,11.14,63.70,31.47,41.12,30.20,27.61,5.88,8.00,8.97,9.20,0.50,131.77,210.34,308.43,502.66,683.23,0.46,6.86,10.41,21.72,30.02,48.63,59.82,35.00,4.42,51.03,13.47,27.62,48.97,70.06,10.39,7.58,369.07,81.54,1291.77,167.06,261.16,393.91,941.66,371.96,41.07,85.84,143.82,0.38,0.31,14.00,16.76,0.00,57.13,0.34,10.24,26.43,0.91,55.11,47.18,2.52,22.09,34.75,11.77,0.63,1.49,37.78,78.49,91.25,98.55,756.52,0.19,,6.81,37.08,79.68,72.90,79.04,,48.35,44.23,34.08,19.21,25.56,98.89,82.15,46.89,98.50,99.93,3.32,,54.14,85.55,6.69,48.60,29.97,51.37,4.24,70.40,15.50,,0.89,0.07,32.39,45.83,26.58,,112,72,70,61,55,57,46,48,32,27,18,85,10,9,6,3,5,716,88,78,58,73,60,47,40,51,39,34,11,98,20,15,8,7,3,730,,10,27,612,45,116,87,85,113,913,73,262,82,840,77,189,74,651,42,44,36,173,362,56,78,35,466,335,0,1446,1446,1063,150,73,840,1446,,,,,,118.41,58.17,105.06,93.31,27.73,90.63,83.10,0.302,0.368,0.536,0.345,0.726,0.616
1431490200299,1431490200299,Restinga : Restinga Velha / Castelo Pedroso,2000,,,,,,,,,,0.00,0.00,3.03,0.00,3.39,7.14,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.58,,,,,,,,,,,,,,,,,,,,,,,11,9,12,9,4,17,12,7,3,0,2,17,1,1,0,0,0,105,18,9,10,10,10,11,9,2,4,3,2,12,2,1,0,0,0,103,,,,,8,14,11,11,18,132,14,41,14,118,11,27,9,91,3,9,4,24,52,2,9,6,64,44,0,208,208,,,,,,,,,,,,,,,,,,,,,,,
1431490200300,1431490200300,Belém Novo ( bairro ),2000,72.08,2.48,18.70,21.74,92.90,79.61,50.14,4.07,10.09,0.36,0.92,4.61,1.28,4.95,2.58,5.83,18.33,11.16,97.35,104.49,76.13,10.75,86.84,90.29,42.89,6.60,25.40,80.83,27.34,10.32,55.28,92.02,89.20,32.90,2.85,11.48,77.94,46.83,68.01,50.83,46.49,30.34,31.50,25.49,23.97,2.27,199.11,325.35,458.74,715.77,976.05,0.40,1.91,3.62,10.28,18.14,27.98,41.86,29.54,5.46,46.29,16.09,31.47,53.71,79.14,7.34,5.75,503.44,137.33,1486.96,267.63,387.18,559.88,1165.19,504.00,60.48,100.95,163.77,0.28,0.53,17.90,9.86,0.00,61.14,0.29,9.79,22.72,1.06,64.92,50.30,6.68,17.92,57.38,30.96,2.67,1.31,32.55,72.51,85.08,96.44,929.23,0.26,,3.94,40.67,81.62,74.34,82.11,,54.30,52.62,24.27,13.65,9.66,99.76,97.79,27.29,99.35,99.94,0.52,,29.05,74.60,7.98,24.65,11.44,33.79,2.36,44.56,8.14,,1.13,0.06,33.67,22.86,41.95,,213,186,184,148,138,150,160,152,109,84,60,184,23,27,16,8,5,1847,175,157,180,173,133,158,177,147,123,71,57,173,44,40,24,17,14,1863,,14,89,1787,81,281,222,212,228,2622,218,685,223,2404,217,467,216,1937,79,85,67,334,833,151,157,106,1358,1005,0,3710,3710,2965,343,218,2404,3702,,,,,,114.64,91.40,108.79,92.02,43.27,89.20,93.74,0.508,0.526,0.648,0.52,0.785,0.666
1431490200301,1431490200301,Restinga : Restinga Velha / Elo Perdido,2000,67.90,3.02,27.30,31.73,89.87,72.59,68.32,2.35,8.00,4.28,4.31,9.34,3.24,9.99,3.56,12.13,34.74,28.06,94.70,110.06,48.10,2.11,81.97,89.05,18.16,0.00,13.73,66.04,19.30,5.08,47.66,90.27,84.26,41.52,6.12,11.54,53.04,21.92,39.90,26.19,21.41,5.10,10.96,9.20,8.59,0.79,117.13,204.32,292.81,482.17,614.91,0.42,6.84,10.03,24.88,33.73,52.46,64.14,30.48,4.83,46.91,14.77,30.03,53.09,79.41,8.26,6.35,323.29,78.05,985.39,160.62,246.79,372.77,758.21,326.47,42.94,87.48,145.12,0.30,0.46,13.79,14.47,0.00,56.30,0.00,13.57,20.74,0.67,63.94,58.80,1.21,18.10,29.45,10.95,0.95,0.47,40.18,85.08,92.94,98.42,717.38,0.19,,4.92,54.03,78.48,74.51,82.81,,70.36,62.61,25.87,17.60,16.52,96.84,85.25,53.29,96.29,99.92,0.49,,58.68,86.27,9.73,52.49,32.51,47.56,7.26,79.47,20.48,,0.86,0.08,37.40,5.25,28.33,,332,322,326,211,172,176,178,133,95,86,46,361,34,23,12,3,2,2509,299,296,266,220,208,190,179,151,134,86,66,320,45,33,26,13,9,2537,,30,195,2054,133,491,364,356,383,3117,360,1023,353,2757,343,664,301,2094,114,155,140,653,1503,119,296,160,1623,1137,0,5045,5045,3735,618,360,2757,5040,,,,,,115.24,52.73,99.74,90.27,19.24,84.26,71.31,0.262,0.319,0.503,0.299,0.715,0.594
1431490200302,1431490200302,Teresópolis : Asmobane,2000,75.21,1.72,13.60,15.80,94.77,84.39,59.24,17.02,10.73,0.00,0.00,4.79,1.03,5.09,0.00,5.92,23.29,14.66,103.23,110.68,84.76,25.81,89.02,91.97,46.34,16.99,21.86,86.84,36.04,11.90,60.50,97.20,94.22,32.05,3.43,12.15,71.46,52.41,76.31,58.05,53.76,39.68,48.81,39.84,37.73,8.78,260.28,456.79,690.06,1171.25,1756.88,0.48,1.42,2.91,7.45,16.78,19.32,32.22,36.11,3.81,52.86,12.22,25.62,47.14,74.30,11.82,8.65,837.05,159.67,3022.86,351.89,560.86,900.38,2212.47,837.05,46.90,94.62,155.96,0.42,0.45,17.62,4.74,0.00,66.75,0.46,7.87,21.22,3.46,69.03,48.74,10.49,15.25,67.22,47.22,9.22,0.84,22.72,59.26,71.04,86.66,1516.35,0.44,,6.69,49.80,83.52,68.31,84.84,,47.72,48.33,32.27,16.79,20.29,99.58,96.38,26.54,99.62,100.00,0.12,,29.86,78.14,2.80,22.27,10.08,31.47,1.85,47.14,5.26,,1.54,0.00,28.95,2.74,77.97,,23,34,39,29,20,32,20,26,16,19,15,25,9,10,12,7,3,339,19,22,29,35,32,23,32,22,30,18,15,30,15,25,21,16,35,419,,4,17,389,7,47,34,34,30,605,35,132,39,570,48,97,42,473,5,12,10,52,134,129,22,15,348,284,0,758,758,661,56,35,570,720,,,,,,121.21,96.23,114.02,97.20,47.01,94.16,82.29,0.581,0.56,0.708,0.567,0.837,0.747
1431490200303,1431490200303,Teresópolis : Vila Silva Paes,2000,,,,,,,,,,10.00,5.56,8.62,0.00,8.97,5.88,10.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.55,,,,,,,,,,,,,,,,,,,,,,,22,13,16,5,15,6,9,8,6,5,2,19,0,3,1,1,0,131,12,15,14,11,19,6,11,9,10,4,6,20,2,4,0,1,0,144,,,,,7,20,15,13,17,174,18,46,17,156,16,28,13,128,10,9,3,38,76,10,15,9,97,72,0,275,275,,,,,,,,,,,,,,,,,,,,,,,
1431490200304,1431490200304,Teresópolis : Estrada dos Alpes,2000,74.66,1.91,14.40,16.75,94.46,83.59,46.09,5.48,10.44,1.85,0.00,6.28,3.67,6.76,2.15,7.48,21.71,14.70,101.55,110.61,76.70,18.42,88.46,92.74,42.01,9.54,14.39,83.25,29.33,9.63,48.86,96.48,92.94,34.75,4.43,9.38,81.56,47.04,72.38,53.64,48.93,39.09,43.11,31.16,28.15,4.55,245.13,414.82,585.63,985.81,1366.46,0.48,2.74,7.35,8.73,17.56,22.22,38.65,36.48,4.11,52.67,12.81,26.12,47.33,74.12,11.39,8.22,736.22,151.24,2685.59,320.40,489.86,780.67,1938.92,736.44,40.52,87.06,161.11,0.43,0.39,21.01,7.68,0.09,57.58,0.27,12.49,24.42,2.75,66.42,52.70,5.39,13.85,62.58,38.27,5.24,0.76,24.14,63.03,75.37,90.94,1341.33,0.42,,4.22,32.17,81.41,68.30,83.97,,78.69,33.70,31.04,17.97,18.36,100.00,95.11,29.04,98.96,100.00,0.07,,30.46,85.61,3.52,23.38,10.17,34.13,1.53,53.62,6.58,,0.89,0.00,33.32,21.59,44.54,,41,32,38,38,50,39,35,22,17,18,17,39,10,6,7,3,0,412,35,35,32,45,43,37,30,27,18,32,16,37,11,13,12,2,3,428,,3,14,394,16,54,42,41,39,621,44,153,42,577,40,109,48,468,21,15,19,74,172,46,35,23,321,244,0,840,840,688,67,44,577,840,,,,,,125.01,89.20,115.43,96.92,43.61,93.37,89.09,0.536,0.541,0.687,0.539,0.828,0.727
1431490200305,1431490200305,Teresópolis ( bairro ),2000,76.42,1.36,11.80,13.78,95.41,86.13,43.86,12.30,12.43,1.35,0.28,1.54,0.64,1.62,0.64,1.80,7.21,2.77,104.81,107.58,99.49,46.95,93.58,96.50,72.01,28.03,38.91,90.38,43.26,17.14,86.99,98.86,95.96,13.61,2.31,9.40,91.52,79.38,88.12,73.03,70.09,63.89,67.45,56.55,54.42,18.27,488.02,790.60,1224.94,1950.79,2882.26,0.45,,,1.96,4.11,5.59,11.17,33.03,4.63,49.69,13.65,28.06,50.31,72.27,9.68,7.28,1399.60,324.23,4623.53,631.09,1008.24,1556.89,3477.57,1399.60,,112.83,175.57,0.35,0.28,23.24,2.80,0.12,63.92,0.27,8.95,24.89,6.82,71.59,44.57,10.67,11.58,83.16,67.97,22.15,1.47,13.48,39.54,51.50,75.92,2174.90,0.42,,1.03,30.77,76.17,67.19,84.33,,0.00,48.22,21.63,10.78,12.12,99.92,99.06,16.47,100.00,100.00,0.14,,6.98,61.09,1.14,10.32,0.85,21.45,0.00,14.07,1.59,,0.49,0.00,23.37,6.46,50.41,,222,270,308,316,230,257,311,276,227,193,161,259,140,118,95,58,53,3491,198,276,326,349,319,320,380,336,275,269,255,200,208,183,179,128,154,4350,,6,109,4074,92,444,340,335,242,6417,354,1297,385,6063,413,944,406,5120,87,88,77,473,1270,965,276,178,3677,3003,0,7841,7841,6963,546,354,6063,7568,,,,,,111.72,113.69,112.40,98.86,78.69,97.48,96.63,0.73,0.804,0.821,0.779,0.857,0.83
1431490200306,1431490200306,Teresópolis : Vila Gabriel Obino,2000,68.53,2.81,25.90,30.05,90.36,73.69,50.00,7.69,8.70,2.78,0.00,3.65,1.63,3.89,1.32,4.36,27.56,20.51,98.40,112.12,50.22,2.14,87.79,91.21,24.73,1.84,14.45,81.21,26.17,6.72,46.22,93.31,90.63,50.10,8.79,11.14,63.70,31.47,41.12,30.20,27.61,5.88,8.00,8.97,9.20,0.50,131.77,210.34,308.43,502.66,683.23,0.46,6.86,10.41,21.72,30.02,48.63,59.82,35.00,4.42,51.03,13.47,27.62,48.97,70.06,10.39,7.58,369.07,81.54,1291.77,167.06,261.16,393.91,941.66,371.96,41.07,85.84,143.82,0.38,0.31,14.00,16.76,0.00,57.13,0.34,10.24,26.43,0.91,55.11,47.18,2.52,22.09,34.75,11.77,0.63,1.49,37.78,78.49,91.25,98.55,756.52,0.19,,6.81,37.08,79.68,72.90,79.04,,48.35,44.23,34.08,19.21,25.56,99.03,82.15,46.89,98.50,99.93,3.32,,54.14,85.55,6.69,48.60,29.97,51.37,4.24,70.40,15.50,,0.89,0.07,32.39,45.83,26.58,,23,20,22,25,14,15,22,20,20,16,7,24,8,5,5,5,2,250,18,22,17,23,24,16,29,18,19,13,12,24,8,11,8,3,4,264,,3,9,262,7,36,27,26,25,384,24,85,27,360,26,62,23,299,10,12,7,42,101,40,22,11,201,162,0,514,514,426,42,24,360,513,,,,,,118.41,58.17,105.06,93.31,27.73,90.63,83.10,0.302,0.368,0.536,0.345,0.726,0.616
1431490200307,1431490200307,Camaquã : Bazílio Pellin Filho / Jardim Camaquã,2000,73.29,2.08,16.60,19.29,93.66,81.52,46.10,6.06,9.60,1.68,1.88,4.79,0.83,5.07,1.46,6.10,23.77,19.01,97.67,108.72,69.43,16.72,82.92,89.60,35.12,8.68,13.94,76.59,35.12,11.59,55.96,92.19,87.80,28.25,5.15,13.55,56.24,41.72,66.69,50.06,45.93,23.18,30.87,25.08,23.64,2.98,217.52,342.59,522.18,845.91,1171.25,0.46,3.95,8.77,12.77,23.84,24.48,40.23,33.97,4.04,50.32,13.58,27.69,49.68,72.93,10.00,7.41,600.32,121.14,2039.22,286.54,423.46,659.92,1510.56,601.84,40.77,87.79,142.20,0.39,0.79,17.10,5.85,0.00,63.47,1.01,9.96,22.09,2.18,65.17,51.22,6.45,17.50,58.13,31.96,3.63,0.56,27.73,66.82,78.70,91.62,1149.15,0.36,,7.21,38.16,77.92,68.29,83.92,,48.42,61.77,34.14,18.11,18.54,99.85,94.10,32.88,99.42,100.00,1.40,,28.79,86.06,7.81,24.95,10.56,36.20,5.69,44.14,10.16,,2.80,0.00,45.79,16.22,61.49,,166,159,214,156,124,110,153,124,103,83,61,142,51,39,26,10,8,1724,149,157,190,164,116,159,166,151,118,98,75,153,74,56,42,24,17,1906,,23,92,1684,69,268,205,199,186,2706,240,723,246,2466,235,483,211,1983,60,59,63,283,791,220,157,112,1448,1094,0,3630,3630,3022,316,240,2466,3627,,,,,,119.51,83.89,109.49,92.19,36.00,88.05,80.73,0.501,0.443,0.637,0.462,0.805,0.694
